model_name,seed,fold_id,test_subject,feature_index,feature_name,channel_name,statistic,importance
feature_random_forest_v1,123,1,1,110,s0_az_rms,s0_az,rms,0.01847669191810986
feature_random_forest_v1,123,1,1,111,s0_gx_rms,s0_gx,rms,0.0009710600001015239
feature_random_forest_v1,123,1,1,112,s0_gy_rms,s0_gy,rms,0.005365709705573464
feature_random_forest_v1,123,1,1,113,s0_gz_rms,s0_gz,rms,0.0016859019221151553
feature_random_forest_v1,123,1,1,114,s1_ax_rms,s1_ax,rms,0.05295264530530745
feature_random_forest_v1,123,1,1,115,s1_ay_rms,s1_ay,rms,0.003436737181852845
feature_random_forest_v1,123,1,1,116,s1_az_rms,s1_az,rms,0.004121130080636041
feature_random_forest_v1,123,1,1,117,s1_gx_rms,s1_gx,rms,0.0009128710367285565
feature_random_forest_v1,123,1,1,118,s1_gy_rms,s1_gy,rms,0.00677642213578648
feature_random_forest_v1,123,1,1,119,s1_gz_rms,s1_gz,rms,0.002452599734389509
feature_random_forest_v1,123,1,1,120,s2_ax_rms,s2_ax,rms,0.003599865059443579
feature_random_forest_v1,123,1,1,121,s2_ay_rms,s2_ay,rms,0.002230890881744371
feature_random_forest_v1,123,1,1,122,s2_az_rms,s2_az,rms,0.009700741685719194
feature_random_forest_v1,123,1,1,123,s2_gx_rms,s2_gx,rms,0.0035403994562345064
feature_random_forest_v1,123,1,1,124,s2_gy_rms,s2_gy,rms,0.008770922211197239
feature_random_forest_v1,123,1,1,125,s2_gz_rms,s2_gz,rms,0.004730832496317699
feature_random_forest_v1,123,1,1,126,s0_ax_ptp,s0_ax,ptp,0.002887487172042582
feature_random_forest_v1,123,1,1,127,s0_ay_ptp,s0_ay,ptp,0.000867754163570695
feature_random_forest_v1,123,1,1,128,s0_az_ptp,s0_az,ptp,0.012261555507270556
feature_random_forest_v1,123,1,1,129,s0_gx_ptp,s0_gx,ptp,0.0014216901831342514
feature_random_forest_v1,123,1,1,130,s0_gy_ptp,s0_gy,ptp,0.003190076073466783
feature_random_forest_v1,123,1,1,131,s0_gz_ptp,s0_gz,ptp,0.0011372594425015413
feature_random_forest_v1,123,1,1,132,s1_ax_ptp,s1_ax,ptp,0.026620805114165265
feature_random_forest_v1,123,1,1,133,s1_ay_ptp,s1_ay,ptp,0.0012878847225872628
feature_random_forest_v1,123,1,1,134,s1_az_ptp,s1_az,ptp,0.0031537789474438615
feature_random_forest_v1,123,1,1,135,s1_gx_ptp,s1_gx,ptp,0.0013788325259929792
feature_random_forest_v1,123,1,1,136,s1_gy_ptp,s1_gy,ptp,0.0063330580020330655
feature_random_forest_v1,123,1,1,137,s1_gz_ptp,s1_gz,ptp,0.003320368931348576
feature_random_forest_v1,123,1,1,138,s2_ax_ptp,s2_ax,ptp,0.0011702700761987168
feature_random_forest_v1,123,1,1,139,s2_ay_ptp,s2_ay,ptp,0.003219381431361687
feature_random_forest_v1,123,1,1,140,s2_az_ptp,s2_az,ptp,0.00497725180368638
feature_random_forest_v1,123,1,1,141,s2_gx_ptp,s2_gx,ptp,0.001454562187349752
feature_random_forest_v1,123,1,1,142,s2_gy_ptp,s2_gy,ptp,0.008578772780915697
feature_random_forest_v1,123,1,1,143,s2_gz_ptp,s2_gz,ptp,0.0011642329480085777
feature_random_forest_v1,123,1,1,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.0012919045546605343
feature_random_forest_v1,123,1,1,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0012077723797589333
feature_random_forest_v1,123,1,1,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,0.0
feature_random_forest_v1,123,1,1,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.0005993429403171102
feature_random_forest_v1,123,1,1,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.002614838379713558
feature_random_forest_v1,123,1,1,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0008580098609308326
feature_random_forest_v1,123,1,1,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,123,1,1,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.0
feature_random_forest_v1,123,1,1,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.008909040479310399
feature_random_forest_v1,123,1,1,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.002010897818343272
feature_random_forest_v1,123,1,1,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.0048267729659077045
feature_random_forest_v1,123,1,1,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,123,1,1,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.001367624585856859
feature_random_forest_v1,123,1,1,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,123,1,1,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.0004897922021177509
feature_random_forest_v1,123,1,1,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0017800328756619542
feature_random_forest_v1,123,1,1,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.004609599729816193
feature_random_forest_v1,123,1,1,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,0.0001070891227203114
feature_random_forest_v1,123,2,2,0,s0_ax_mean,s0_ax,mean,0.02776389310290611
feature_random_forest_v1,123,2,2,1,s0_ay_mean,s0_ay,mean,0.007070143036504109
feature_random_forest_v1,123,2,2,2,s0_az_mean,s0_az,mean,0.008984599239913557
feature_random_forest_v1,123,2,2,3,s0_gx_mean,s0_gx,mean,0.0011783690153235073
feature_random_forest_v1,123,2,2,4,s0_gy_mean,s0_gy,mean,0.0006288054138907508
feature_random_forest_v1,123,2,2,5,s0_gz_mean,s0_gz,mean,0.0006690797236024681
feature_random_forest_v1,123,2,2,6,s1_ax_mean,s1_ax,mean,0.03677869005614975
feature_random_forest_v1,123,2,2,7,s1_ay_mean,s1_ay,mean,0.0023230985563174713
feature_random_forest_v1,123,2,2,8,s1_az_mean,s1_az,mean,0.009842931885692997
feature_random_forest_v1,123,2,2,9,s1_gx_mean,s1_gx,mean,0.038212226660132374
feature_random_forest_v1,123,2,2,10,s1_gy_mean,s1_gy,mean,0.019598929118784875
feature_random_forest_v1,123,2,2,11,s1_gz_mean,s1_gz,mean,0.002205391598183567
feature_random_forest_v1,123,2,2,12,s2_ax_mean,s2_ax,mean,0.004162472825935622
feature_random_forest_v1,123,2,2,13,s2_ay_mean,s2_ay,mean,0.010118523026468157
feature_random_forest_v1,123,2,2,14,s2_az_mean,s2_az,mean,0.004547674166849764
feature_random_forest_v1,123,2,2,15,s2_gx_mean,s2_gx,mean,0.003948815824108257
feature_random_forest_v1,123,2,2,16,s2_gy_mean,s2_gy,mean,0.023196234968058893
feature_random_forest_v1,123,2,2,17,s2_gz_mean,s2_gz,mean,0.0008810489878678332
feature_random_forest_v1,123,2,2,18,s0_ax_std,s0_ax,std,0.004233954342767371
feature_random_forest_v1,123,2,2,19,s0_ay_std,s0_ay,std,0.0022991998196567566
feature_random_forest_v1,123,2,2,20,s0_az_std,s0_az,std,0.015753762736764307
feature_random_forest_v1,123,2,2,21,s0_gx_std,s0_gx,std,0.0010686759679441834
feature_random_forest_v1,123,2,2,22,s0_gy_std,s0_gy,std,0.00645348418094756
feature_random_forest_v1,123,2,2,23,s0_gz_std,s0_gz,std,0.002417816187689031
feature_random_forest_v1,123,2,2,24,s1_ax_std,s1_ax,std,0.0584477158611721
feature_random_forest_v1,123,2,2,25,s1_ay_std,s1_ay,std,0.0026233294134193562
feature_random_forest_v1,123,2,2,26,s1_az_std,s1_az,std,0.006382243617861031
feature_random_forest_v1,123,2,2,27,s1_gx_std,s1_gx,std,0.001514060281926382
feature_random_forest_v1,123,2,2,28,s1_gy_std,s1_gy,std,0.002573046541828194
feature_random_forest_v1,123,2,2,29,s1_gz_std,s1_gz,std,0.0026171260088007887
feature_random_forest_v1,123,2,2,30,s2_ax_std,s2_ax,std,0.00280449001853656
feature_random_forest_v1,123,2,2,31,s2_ay_std,s2_ay,std,0.0020815026476333908
feature_random_forest_v1,123,2,2,32,s2_az_std,s2_az,std,0.009157321165751775
feature_random_forest_v1,123,2,2,33,s2_gx_std,s2_gx,std,0.003124984432128789
feature_random_forest_v1,123,2,2,34,s2_gy_std,s2_gy,std,0.016820031732934483
feature_random_forest_v1,123,2,2,35,s2_gz_std,s2_gz,std,0.0025915398775311614
feature_random_forest_v1,123,2,2,36,s0_ax_min,s0_ax,min,0.003180938068603998
feature_random_forest_v1,123,2,2,37,s0_ay_min,s0_ay,min,0.0013302096376307583
feature_random_forest_v1,123,2,2,38,s0_az_min,s0_az,min,0.023522620668605155
feature_random_forest_v1,123,2,2,39,s0_gx_min,s0_gx,min,0.0015630692882632716
feature_random_forest_v1,123,2,2,40,s0_gy_min,s0_gy,min,0.008387809828746361
feature_random_forest_v1,123,2,2,41,s0_gz_min,s0_gz,min,0.0016277825358084
feature_random_forest_v1,123,2,2,42,s1_ax_min,s1_ax,min,0.0021231131959777885
feature_random_forest_v1,123,2,2,43,s1_ay_min,s1_ay,min,0.0025283599473348633
feature_random_forest_v1,123,2,2,44,s1_az_min,s1_az,min,0.001284308469468601
feature_random_forest_v1,123,2,2,45,s1_gx_min,s1_gx,min,0.0008923616382608169
feature_random_forest_v1,123,2,2,46,s1_gy_min,s1_gy,min,0.0016292089176984461
feature_random_forest_v1,123,2,2,47,s1_gz_min,s1_gz,min,0.007455989184040268
feature_random_forest_v1,123,2,2,48,s2_ax_min,s2_ax,min,0.004371500784764186
feature_random_forest_v1,123,2,2,49,s2_ay_min,s2_ay,min,0.0012509323180788176
feature_random_forest_v1,123,2,2,50,s2_az_min,s2_az,min,0.0021795402686996756
feature_random_forest_v1,123,2,2,51,s2_gx_min,s2_gx,min,0.0020783938038864856
feature_random_forest_v1,123,2,2,52,s2_gy_min,s2_gy,min,0.0031453715746001453
feature_random_forest_v1,123,2,2,53,s2_gz_min,s2_gz,min,0.004045267831636979
feature_random_forest_v1,123,2,2,54,s0_ax_max,s0_ax,max,0.002024804155318928
feature_random_forest_v1,123,2,2,55,s0_ay_max,s0_ay,max,0.003207356801529213
feature_random_forest_v1,123,2,2,56,s0_az_max,s0_az,max,0.0033580621949077616
feature_random_forest_v1,123,2,2,57,s0_gx_max,s0_gx,max,0.001536297305420496
feature_random_forest_v1,123,2,2,58,s0_gy_max,s0_gy,max,0.0028084178246545006
feature_random_forest_v1,123,2,2,59,s0_gz_max,s0_gz,max,0.0014210057116214245
feature_random_forest_v1,123,2,2,60,s1_ax_max,s1_ax,max,0.04690922592750899
feature_random_forest_v1,123,2,2,61,s1_ay_max,s1_ay,max,0.0008964786927748928
feature_random_forest_v1,123,2,2,62,s1_az_max,s1_az,max,0.006110419931608674
feature_random_forest_v1,123,2,2,63,s1_gx_max,s1_gx,max,0.0008638994866723509
feature_random_forest_v1,123,2,2,64,s1_gy_max,s1_gy,max,0.004087314727554213
feature_random_forest_v1,123,2,2,65,s1_gz_max,s1_gz,max,0.0019129056919365498
feature_random_forest_v1,123,2,2,66,s2_ax_max,s2_ax,max,0.0014112040859946414
feature_random_forest_v1,123,2,2,67,s2_ay_max,s2_ay,max,0.0037141924930231595
feature_random_forest_v1,123,2,2,68,s2_az_max,s2_az,max,0.006668659984378688
feature_random_forest_v1,123,2,2,69,s2_gx_max,s2_gx,max,0.0013582026775475133
feature_random_forest_v1,123,2,2,70,s2_gy_max,s2_gy,max,0.012944343053191958
feature_random_forest_v1,123,2,2,71,s2_gz_max,s2_gz,max,0.0022856844975208514
feature_random_forest_v1,123,2,2,72,s0_ax_median,s0_ax,median,0.021059280935410783
feature_random_forest_v1,123,2,2,73,s0_ay_median,s0_ay,median,0.007644961677512368
feature_random_forest_v1,123,2,2,74,s0_az_median,s0_az,median,0.004472661336361769
feature_random_forest_v1,123,2,2,75,s0_gx_median,s0_gx,median,0.0008266414315832299
feature_random_forest_v1,123,2,2,76,s0_gy_median,s0_gy,median,0.0006274768874254032
feature_random_forest_v1,123,2,2,77,s0_gz_median,s0_gz,median,0.0007599501943622619
feature_random_forest_v1,123,2,2,78,s1_ax_median,s1_ax,median,0.023560435808217164
feature_random_forest_v1,123,2,2,79,s1_ay_median,s1_ay,median,0.008776386063252858
feature_random_forest_v1,123,2,2,80,s1_az_median,s1_az,median,0.005296240197659242
feature_random_forest_v1,123,2,2,81,s1_gx_median,s1_gx,median,0.014147983870498142
feature_random_forest_v1,123,2,2,82,s1_gy_median,s1_gy,median,0.0023002333653806047
feature_random_forest_v1,123,2,2,83,s1_gz_median,s1_gz,median,0.009195179862757223
feature_random_forest_v1,123,2,2,84,s2_ax_median,s2_ax,median,0.003939588472768919
feature_random_forest_v1,123,2,2,85,s2_ay_median,s2_ay,median,0.0019345981417284602
feature_random_forest_v1,123,2,2,86,s2_az_median,s2_az,median,0.004686139275919848
feature_random_forest_v1,123,2,2,87,s2_gx_median,s2_gx,median,0.0012198322759630312
feature_random_forest_v1,123,2,2,88,s2_gy_median,s2_gy,median,0.0012753117069836078
feature_random_forest_v1,123,2,2,89,s2_gz_median,s2_gz,median,0.0027694028856884174
feature_random_forest_v1,123,2,2,90,s0_ax_energy,s0_ax,energy,0.005769510432368436
feature_random_forest_v1,123,2,2,91,s0_ay_energy,s0_ay,energy,0.0018534524110688112
feature_random_forest_v1,123,2,2,92,s0_az_energy,s0_az,energy,0.015368032754583715
feature_random_forest_v1,123,2,2,93,s0_gx_energy,s0_gx,energy,0.0014481073487211363
feature_random_forest_v1,123,2,2,94,s0_gy_energy,s0_gy,energy,0.006250614199855059
feature_random_forest_v1,123,2,2,95,s0_gz_energy,s0_gz,energy,0.0020369548646088946
feature_random_forest_v1,123,2,2,96,s1_ax_energy,s1_ax,energy,0.044260326989924874
feature_random_forest_v1,123,2,2,97,s1_ay_energy,s1_ay,energy,0.004549213434439181
feature_random_forest_v1,123,2,2,98,s1_az_energy,s1_az,energy,0.005399727234211315
feature_random_forest_v1,123,2,2,99,s1_gx_energy,s1_gx,energy,0.002234012655058197
feature_random_forest_v1,123,2,2,100,s1_gy_energy,s1_gy,energy,0.0020552289310601093
feature_random_forest_v1,123,2,2,101,s1_gz_energy,s1_gz,energy,0.005625920519066171
feature_random_forest_v1,123,2,2,102,s2_ax_energy,s2_ax,energy,0.0018669539548133761
feature_random_forest_v1,123,2,2,103,s2_ay_energy,s2_ay,energy,0.001225051046812817
feature_random_forest_v1,123,2,2,104,s2_az_energy,s2_az,energy,0.010467808579676146
feature_random_forest_v1,123,2,2,105,s2_gx_energy,s2_gx,energy,0.0032006381934133314
feature_random_forest_v1,123,2,2,106,s2_gy_energy,s2_gy,energy,0.014899789553502794
feature_random_forest_v1,123,2,2,107,s2_gz_energy,s2_gz,energy,0.0045168137195559345
feature_random_forest_v1,123,2,2,108,s0_ax_rms,s0_ax,rms,0.0038747476956375745
feature_random_forest_v1,123,2,2,109,s0_ay_rms,s0_ay,rms,0.0014246254820283726
feature_random_forest_v1,123,2,2,110,s0_az_rms,s0_az,rms,0.01053435658022705
feature_random_forest_v1,123,2,2,111,s0_gx_rms,s0_gx,rms,0.002217680601224056
feature_random_forest_v1,123,2,2,112,s0_gy_rms,s0_gy,rms,0.005801392113530395
feature_random_forest_v1,123,2,2,113,s0_gz_rms,s0_gz,rms,0.0014672501012732721
feature_random_forest_v1,123,2,2,114,s1_ax_rms,s1_ax,rms,0.048106215122988696
feature_random_forest_v1,123,2,2,115,s1_ay_rms,s1_ay,rms,0.0023297110916305932
feature_random_forest_v1,123,2,2,116,s1_az_rms,s1_az,rms,0.004711031067414661
feature_random_forest_v1,123,2,2,117,s1_gx_rms,s1_gx,rms,0.0021399856645704465
feature_random_forest_v1,123,2,2,118,s1_gy_rms,s1_gy,rms,0.0029430938792505325
feature_random_forest_v1,123,2,2,119,s1_gz_rms,s1_gz,rms,0.004242047827617401
feature_random_forest_v1,123,2,2,120,s2_ax_rms,s2_ax,rms,0.002013548235813061
feature_random_forest_v1,123,2,2,121,s2_ay_rms,s2_ay,rms,0.0011838828612210591
feature_random_forest_v1,123,2,2,122,s2_az_rms,s2_az,rms,0.010394706661095923
feature_random_forest_v1,123,2,2,123,s2_gx_rms,s2_gx,rms,0.002991037960687075
feature_random_forest_v1,123,2,2,124,s2_gy_rms,s2_gy,rms,0.011490638869022154
feature_random_forest_v1,123,2,2,125,s2_gz_rms,s2_gz,rms,0.003335436961087378
feature_random_forest_v1,123,2,2,126,s0_ax_ptp,s0_ax,ptp,0.0027833159044958144
feature_random_forest_v1,123,2,2,127,s0_ay_ptp,s0_ay,ptp,0.0009221072366207838
feature_random_forest_v1,123,2,2,128,s0_az_ptp,s0_az,ptp,0.012103772575693441
feature_random_forest_v1,123,2,2,129,s0_gx_ptp,s0_gx,ptp,0.0018240776130050138
feature_random_forest_v1,123,2,2,130,s0_gy_ptp,s0_gy,ptp,0.0031835545464701156
feature_random_forest_v1,123,2,2,131,s0_gz_ptp,s0_gz,ptp,0.0012951442114683472
feature_random_forest_v1,123,2,2,132,s1_ax_ptp,s1_ax,ptp,0.04324634006870509
feature_random_forest_v1,123,2,2,133,s1_ay_ptp,s1_ay,ptp,0.001969365940946337
feature_random_forest_v1,123,2,2,134,s1_az_ptp,s1_az,ptp,0.0030545683377788822
feature_random_forest_v1,123,2,2,135,s1_gx_ptp,s1_gx,ptp,0.0006758656383892356
feature_random_forest_v1,123,2,2,136,s1_gy_ptp,s1_gy,ptp,0.002288427229459719
feature_random_forest_v1,123,2,2,137,s1_gz_ptp,s1_gz,ptp,0.002006685588886244
feature_random_forest_v1,123,2,2,138,s2_ax_ptp,s2_ax,ptp,0.0013158690301305384
feature_random_forest_v1,123,2,2,139,s2_ay_ptp,s2_ay,ptp,0.0013338520087389347
feature_random_forest_v1,123,2,2,140,s2_az_ptp,s2_az,ptp,0.002093675829330357
feature_random_forest_v1,123,2,2,141,s2_gx_ptp,s2_gx,ptp,0.0008788380157741701
feature_random_forest_v1,123,2,2,142,s2_gy_ptp,s2_gy,ptp,0.010686287565659529
feature_random_forest_v1,123,2,2,143,s2_gz_ptp,s2_gz,ptp,0.0016434766462131464
feature_random_forest_v1,123,2,2,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.000718824172277919
feature_random_forest_v1,123,2,2,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0010531131191908736
feature_random_forest_v1,123,2,2,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,5.117074397997519e-05
feature_random_forest_v1,123,2,2,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.0003845493019625724
feature_random_forest_v1,123,2,2,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.0019798041812317075
feature_random_forest_v1,123,2,2,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.00076145118113378
feature_random_forest_v1,123,2,2,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,123,2,2,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.0007796139716796182
feature_random_forest_v1,123,2,2,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.002094136127312645
feature_random_forest_v1,123,2,2,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0009744644262988596
feature_random_forest_v1,123,2,2,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.004301134387842986
feature_random_forest_v1,123,2,2,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,123,2,2,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0017805862781259127
feature_random_forest_v1,123,2,2,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,123,2,2,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.000168762220039786
feature_random_forest_v1,123,2,2,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0004539821470237273
feature_random_forest_v1,123,2,2,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.0009643622623267528
feature_random_forest_v1,123,2,2,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,0.00031650625602074126
feature_random_forest_v1,123,3,3,0,s0_ax_mean,s0_ax,mean,0.018564990317249234
feature_random_forest_v1,123,3,3,1,s0_ay_mean,s0_ay,mean,0.007628939205189363
feature_random_forest_v1,123,3,3,2,s0_az_mean,s0_az,mean,0.006229898512813307
feature_random_forest_v1,123,3,3,3,s0_gx_mean,s0_gx,mean,0.0009536854656163716
feature_random_forest_v1,123,3,3,4,s0_gy_mean,s0_gy,mean,0.001265070648326665
feature_random_forest_v1,123,3,3,5,s0_gz_mean,s0_gz,mean,0.0015815825378295895
feature_random_forest_v1,123,3,3,6,s1_ax_mean,s1_ax,mean,0.03171673479949411
feature_random_forest_v1,123,3,3,7,s1_ay_mean,s1_ay,mean,0.0031778792884839865
feature_random_forest_v1,123,3,3,8,s1_az_mean,s1_az,mean,0.011807089536235832
feature_random_forest_v1,123,3,3,9,s1_gx_mean,s1_gx,mean,0.03781817883938112
feature_random_forest_v1,123,3,3,10,s1_gy_mean,s1_gy,mean,0.02506179296995613
feature_random_forest_v1,123,3,3,11,s1_gz_mean,s1_gz,mean,0.003092758838422646
feature_random_forest_v1,123,3,3,12,s2_ax_mean,s2_ax,mean,0.0026537214150402105
feature_random_forest_v1,123,3,3,13,s2_ay_mean,s2_ay,mean,0.005809826976236575
feature_random_forest_v1,123,3,3,14,s2_az_mean,s2_az,mean,0.004229791450982105
feature_random_forest_v1,123,3,3,15,s2_gx_mean,s2_gx,mean,0.003930488264751817
feature_random_forest_v1,123,3,3,16,s2_gy_mean,s2_gy,mean,0.02809334772748414
feature_random_forest_v1,123,3,3,17,s2_gz_mean,s2_gz,mean,0.0012565623986378217
feature_random_forest_v1,123,3,3,18,s0_ax_std,s0_ax,std,0.004447774946868396
feature_random_forest_v1,123,3,3,19,s0_ay_std,s0_ay,std,0.0020030178276594706
feature_random_forest_v1,123,3,3,20,s0_az_std,s0_az,std,0.020157958021332373
feature_random_forest_v1,123,3,3,21,s0_gx_std,s0_gx,std,0.000717662601813297
feature_random_forest_v1,123,3,3,22,s0_gy_std,s0_gy,std,0.011158306677142283
feature_random_forest_v1,123,3,3,23,s0_gz_std,s0_gz,std,0.003271663125790237
feature_random_forest_v1,123,3,3,24,s1_ax_std,s1_ax,std,0.05200363761939081
feature_random_forest_v1,123,3,3,25,s1_ay_std,s1_ay,std,0.0015539331397795542
feature_random_forest_v1,123,3,3,26,s1_az_std,s1_az,std,0.016748031917226822
feature_random_forest_v1,123,3,3,27,s1_gx_std,s1_gx,std,0.0019329236399517316
feature_random_forest_v1,123,3,3,28,s1_gy_std,s1_gy,std,0.003293720329836127
feature_random_forest_v1,123,3,3,29,s1_gz_std,s1_gz,std,0.0040480842330573325
feature_random_forest_v1,123,3,3,30,s2_ax_std,s2_ax,std,0.0020043748199131744
feature_random_forest_v1,123,3,3,31,s2_ay_std,s2_ay,std,0.0015144204251189238
feature_random_forest_v1,123,3,3,32,s2_az_std,s2_az,std,0.009664687751711367
feature_random_forest_v1,123,3,3,33,s2_gx_std,s2_gx,std,0.0028349493596683496
feature_random_forest_v1,123,3,3,34,s2_gy_std,s2_gy,std,0.011937287149024017
feature_random_forest_v1,123,3,3,35,s2_gz_std,s2_gz,std,0.0026924604959988395
feature_random_forest_v1,123,3,3,36,s0_ax_min,s0_ax,min,0.004225526622257142
feature_random_forest_v1,123,3,3,37,s0_ay_min,s0_ay,min,0.0010184740389904657
