scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,feature_xgboost_v1,2025,2,2,4,2,0
fold,feature_xgboost_v1,2025,2,2,4,3,0
fold,feature_xgboost_v1,2025,2,2,4,4,19
fold,feature_xgboost_v1,2025,3,3,0,0,19
fold,feature_xgboost_v1,2025,3,3,0,1,0
fold,feature_xgboost_v1,2025,3,3,0,2,0
fold,feature_xgboost_v1,2025,3,3,0,3,1
fold,feature_xgboost_v1,2025,3,3,0,4,0
fold,feature_xgboost_v1,2025,3,3,1,0,5
fold,feature_xgboost_v1,2025,3,3,1,1,15
fold,feature_xgboost_v1,2025,3,3,1,2,0
fold,feature_xgboost_v1,2025,3,3,1,3,0
fold,feature_xgboost_v1,2025,3,3,1,4,0
fold,feature_xgboost_v1,2025,3,3,2,0,4
fold,feature_xgboost_v1,2025,3,3,2,1,0
fold,feature_xgboost_v1,2025,3,3,2,2,16
fold,feature_xgboost_v1,2025,3,3,2,3,0
fold,feature_xgboost_v1,2025,3,3,2,4,0
fold,feature_xgboost_v1,2025,3,3,3,0,4
fold,feature_xgboost_v1,2025,3,3,3,1,0
fold,feature_xgboost_v1,2025,3,3,3,2,0
fold,feature_xgboost_v1,2025,3,3,3,3,16
fold,feature_xgboost_v1,2025,3,3,3,4,0
fold,feature_xgboost_v1,2025,3,3,4,0,0
fold,feature_xgboost_v1,2025,3,3,4,1,0
fold,feature_xgboost_v1,2025,3,3,4,2,0
fold,feature_xgboost_v1,2025,3,3,4,3,0
fold,feature_xgboost_v1,2025,3,3,4,4,20
fold,feature_xgboost_v1,2025,4,4,0,0,14
fold,feature_xgboost_v1,2025,4,4,0,1,0
fold,feature_xgboost_v1,2025,4,4,0,2,3
fold,feature_xgboost_v1,2025,4,4,0,3,3
fold,feature_xgboost_v1,2025,4,4,0,4,0
fold,feature_xgboost_v1,2025,4,4,1,0,0
fold,feature_xgboost_v1,2025,4,4,1,1,20
fold,feature_xgboost_v1,2025,4,4,1,2,0
fold,feature_xgboost_v1,2025,4,4,1,3,0
fold,feature_xgboost_v1,2025,4,4,1,4,0
fold,feature_xgboost_v1,2025,4,4,2,0,0
fold,feature_xgboost_v1,2025,4,4,2,1,0
fold,feature_xgboost_v1,2025,4,4,2,2,20
fold,feature_xgboost_v1,2025,4,4,2,3,0
fold,feature_xgboost_v1,2025,4,4,2,4,0
fold,feature_xgboost_v1,2025,4,4,3,0,0
fold,feature_xgboost_v1,2025,4,4,3,1,0
fold,feature_xgboost_v1,2025,4,4,3,2,5
fold,feature_xgboost_v1,2025,4,4,3,3,15
fold,feature_xgboost_v1,2025,4,4,3,4,0
fold,feature_xgboost_v1,2025,4,4,4,0,0
fold,feature_xgboost_v1,2025,4,4,4,1,0
